order_item_id,order_id,product_id,quantity
3139,1271,36,5
3140,1271,58,1
3141,1271,2,5
3142,1272,18,5
3143,1272,54,3
3144,1273,34,1
3145,1273,50,2
3146,1273,1,5
3147,1274,56,1
3148,1274,22,4
3149,1275,43,5
3150,1275,36,2
3151,1275,40,5
3152,1276,17,1
3153,1276,36,3
3154,1276,27,2
3155,1276,1,2
3156,1277,51,3
3157,1277,59,1
3158,1277,4,1
3159,1277,14,1
3160,1278,47,4
3161,1278,49,4
3162,1278,7,5
3163,1279,42,2
3164,1279,2,3
3165,1279,25,3
3166,1280,36,3
3167,1281,53,4
3168,1281,35,3
3169,1282,29,5
3170,1282,4,5
3171,1282,49,4
3172,1282,59,1
3173,1283,34,4
3174,1284,27,1
3175,1284,2,1
3176,1285,28,3
3177,1285,57,1
3178,1286,15,3
3179,1287,20,3
3180,1287,9,5
3181,1287,39,1
3182,1288,31,3
3183,1288,43,3
3184,1288,28,5
3185,1288,58,4
3186,1289,11,3
3187,1289,3,4
3188,1289,10,2
3189,1290,21,3
3190,1291,56,4
3191,1291,9,3
3192,1291,60,4
3193,1291,50,2
3194,1292,55,2
3195,1292,8,5
3196,1293,22,2
3197,1294,60,3
3198,1294,29,1
3199,1295,32,3
3200,1295,31,4
3201,1295,20,5
3202,1296,44,3
3203,1296,24,5
3204,1296,15,5
3205,1297,21,2
3206,1297,7,2
3207,1297,35,2
3208,1297,21,1
3209,1298,54,1
3210,1298,9,3
3211,1298,22,3
3212,1298,14,1
3213,1299,45,5
3214,1299,4,1
3215,1300,26,2
3216,1300,43,2
3217,1301,60,1
3218,1302,16,2
3219,1302,41,4
3220,1302,32,2
3221,1302,28,3
3222,1303,40,3
3223,1303,36,3
3224,1304,36,3
3225,1304,11,2
3226,1304,38,3
3227,1305,44,3
3228,1305,9,3
3229,1306,26,1
3230,1307,32,3
3231,1307,40,1
3232,1307,29,1
3233,1308,22,1
3234,1309,24,3
3235,1310,17,4
3236,1311,20,3
3237,1311,31,2
3238,1311,49,3
3239,1311,41,2
3240,1312,50,2
3241,1312,20,4
3242,1312,56,5
3243,1313,8,4
3244,1313,8,3
3245,1313,38,3
3246,1314,13,3
3247,1314,19,5
3248,1314,14,1
3249,1314,22,2
3250,1315,33,5
3251,1315,2,2
3252,1315,13,1
3253,1315,34,2
3254,1316,6,1
3255,1316,45,2
3256,1316,16,5
3257,1316,59,5
3258,1317,28,1
3259,1317,33,4
3260,1318,52,5
3261,1318,5,3
3262,1319,31,5
3263,1319,31,2
3264,1320,19,5
3265,1321,12,3
3266,1321,44,1
3267,1321,21,2
3268,1321,8,4
3269,1322,27,3
3270,1322,54,2
3271,1322,60,3
3272,1323,31,5
3273,1323,4,1
3274,1324,23,4
3275,1325,13,3
3276,1325,18,4
3277,1325,32,1
3278,1325,48,4
3279,1326,48,4
3280,1326,60,2
3281,1326,38,4
3282,1326,38,1
3283,1327,15,2
3284,1327,53,4
3285,1327,9,5
3286,1328,57,4
3287,1328,41,4
3288,1328,17,3
3289,1329,40,5
3290,1330,45,1
3291,1331,4,5
3292,1332,31,2
3293,1332,37,1
3294,1332,35,2
3295,1333,11,1
3296,1333,46,1
3297,1333,35,5
3298,1334,43,5
3299,1334,19,3
3300,1334,11,3
3301,1334,25,3
3302,1335,40,5
3303,1335,47,4
3304,1335,38,3
3305,1336,11,5
3306,1336,59,3
3307,1336,53,4
3308,1336,22,5
3309,1337,49,5
3310,1337,9,5
3311,1337,48,1
3312,1338,12,2
3313,1339,29,5
3314,1340,47,5
3315,1340,39,1
3316,1340,53,2
3317,1340,20,5
3318,1341,41,5
3319,1341,59,4
3320,1342,30,1
3321,1343,49,5
3322,1343,34,3
3323,1343,59,3
3324,1344,52,1
3325,1344,51,3
3326,1344,51,2
3327,1345,32,2
3328,1345,34,4
3329,1345,34,1
3330,1345,6,2
3331,1346,41,1
3332,1346,14,5
3333,1347,49,4
3334,1347,55,5
3335,1347,8,1
3336,1348,40,4
3337,1348,54,5
3338,1349,18,3
3339,1350,57,1
3340,1351,54,1
3341,1351,29,4
3342,1352,24,3
3343,1353,36,4
3344,1353,60,4
3345,1354,15,3
3346,1354,6,3
3347,1355,49,4
3348,1356,50,3
3349,1357,9,4
3350,1357,2,1
3351,1358,37,2
3352,1359,1,2
3353,1360,55,5
3354,1360,31,3
3355,1361,42,3
3356,1361,23,1
3357,1362,47,4
3358,1362,3,5
3359,1363,45,5
3360,1364,53,5
3361,1364,52,1
3362,1364,55,5
3363,1365,3,3
3364,1366,4,2
3365,1366,20,2
3366,1366,46,4
3367,1367,26,1
3368,1367,58,3
3369,1368,14,4
3370,1368,49,4
3371,1368,9,4
3372,1368,6,2
3373,1369,33,5
3374,1369,26,5
3375,1369,16,2
3376,1370,16,5
3377,1370,4,1
3378,1370,41,3
3379,1371,56,4
3380,1371,6,3
3381,1371,41,3
3382,1372,43,2
3383,1372,6,3
3384,1372,56,4
3385,1372,53,4
3386,1373,38,4
3387,1373,37,2
3388,1374,23,1
3389,1374,7,4
3390,1374,19,2
3391,1375,44,5
3392,1375,3,2
3393,1375,54,5
3394,1375,59,2
3395,1376,32,2
3396,1376,30,1
3397,1376,55,2
3398,1376,35,5
3399,1377,50,4
3400,1377,27,1
3401,1377,22,2
3402,1377,19,2
3403,1378,25,3
3404,1379,5,4
3405,1379,5,1
3406,1379,58,1
3407,1380,21,2
3408,1380,22,5
3409,1380,56,3
3410,1380,27,3
3411,1381,24,1
3412,1382,13,5
3413,1383,9,4
3414,1384,1,3
3415,1384,10,4
3416,1385,14,4
3417,1385,9,5
3418,1385,56,1
3419,1385,17,3
3420,1386,30,1
3421,1386,34,5
3422,1386,15,5
3423,1387,51,2
3424,1387,60,1
3425,1387,37,4
3426,1388,27,4
3427,1389,17,5
3428,1389,41,1
3429,1389,37,2
3430,1389,12,5
3431,1390,40,5
3432,1390,30,3
3433,1390,56,3
3434,1391,8,2
3435,1391,54,3
3436,1391,35,4
3437,1392,55,4
3438,1392,8,4
3439,1393,57,2
3440,1393,2,4
3441,1393,52,5
3442,1394,51,1
3443,1395,54,3
3444,1395,50,1
3445,1395,13,3
3446,1395,14,5
3447,1396,33,4
3448,1397,36,4
3449,1397,29,3
3450,1398,47,2
3451,1398,14,4
3452,1399,49,4
3453,1399,29,1
3454,1399,54,3
3455,1400,15,1
3456,1401,40,1
3457,1402,13,5
3458,1402,53,4
3459,1402,2,2
3460,1403,26,2
3461,1403,23,3
3462,1404,3,3
3463,1404,5,2
3464,1405,58,1
3465,1405,40,1
3466,1406,29,4
3467,1406,9,1
3468,1406,18,3
3469,1407,2,1
3470,1408,45,5
3471,1408,54,3
3472,1408,7,5
3473,1408,14,2
3474,1409,24,2
3475,1409,54,5
3476,1409,42,1
3477,1410,40,4
3478,1411,7,2
3479,1411,10,3
3480,1411,35,4
3481,1412,38,5
3482,1413,10,4
3483,1413,17,5
3484,1413,27,2
3485,1413,12,2
3486,1414,6,4
3487,1414,54,3
3488,1414,51,2
3489,1415,19,1
3490,1415,17,2
3491,1416,27,1
3492,1416,7,5
3493,1417,3,2
3494,1418,25,5
3495,1418,28,1
3496,1418,45,4
3497,1419,4,4
3498,1419,1,2
3499,1420,29,2
3500,1420,4,2
3501,1420,50,1
3502,1420,3,5
3503,1421,50,2
3504,1421,26,4
3505,1421,47,2
3506,1422,37,3
3507,1423,27,5
3508,1423,38,1
3509,1424,22,4
3510,1425,39,3
3511,1425,2,1
3512,1425,7,4
3513,1425,16,2
3514,1426,52,5
3515,1426,1,1
3516,1426,52,4
3517,1427,40,4
3518,1427,6,2
3519,1428,42,4
3520,1429,11,1
3521,1429,7,2
3522,1430,37,1
3523,1430,48,5
3524,1430,31,1
3525,1430,42,4
3526,1431,10,2
3527,1431,8,1
3528,1431,52,3
3529,1431,21,3
3530,1432,51,1
3531,1432,32,1
3532,1432,37,2
3533,1432,36,1
3534,1433,54,1
3535,1433,30,3
3536,1433,20,2
3537,1433,27,1
3538,1434,53,2
3539,1434,49,3
3540,1435,55,2
3541,1435,12,3
3542,1435,10,1
3543,1436,1,2
3544,1436,22,2
3545,1436,14,5
3546,1436,18,1
3547,1437,47,1
3548,1437,38,3
3549,1438,48,4
3550,1438,52,4
3551,1438,57,2
3552,1439,40,1
3553,1439,14,2
3554,1439,27,3
3555,1439,21,1
3556,1440,60,2
3557,1440,31,4
3558,1441,42,4
3559,1442,47,5
3560,1442,2,2
3561,1442,18,3
3562,1443,38,5
3563,1443,23,1
3564,1443,25,1
3565,1444,7,1
3566,1444,37,1
3567,1445,60,5
3568,1445,38,1
3569,1445,11,4
3570,1446,49,3
3571,1446,47,5
3572,1446,52,5
3573,1446,57,4
3574,1447,31,5
3575,1447,28,5
3576,1447,44,4
3577,1448,14,4
3578,1448,25,1
3579,1449,33,5
3580,1450,20,4
3581,1450,17,1
3582,1450,33,2
3583,1451,53,5
3584,1451,6,5
3585,1451,8,5
3586,1451,3,4
3587,1452,40,5
3588,1452,9,1
3589,1452,28,3
3590,1453,4,4
3591,1454,26,5
3592,1454,47,2
3593,1455,51,3
3594,1455,15,3
3595,1456,33,4
3596,1456,18,4
3597,1456,3,5
3598,1457,8,2
3599,1457,37,5
3600,1458,21,3
3601,1458,28,2
3602,1458,10,1
3603,1458,11,1
3604,1459,13,4
3605,1459,44,2
3606,1460,23,3
3607,1461,57,2
3608,1462,1,1
3609,1462,2,1
3610,1463,16,3
3611,1463,48,4
3612,1463,30,2
3613,1463,38,1
3614,1464,1,5
3615,1465,8,3
3616,1466,26,1
3617,1467,38,1
3618,1468,37,2
3619,1468,53,2
3620,1468,9,4
3621,1468,13,4
3622,1469,48,5
3623,1469,3,4
3624,1469,1,5
3625,1469,51,3
3626,1470,35,1
3627,1470,55,5
3628,1470,28,4
3629,1471,25,2
3630,1471,3,1
3631,1471,2,5
3632,1472,44,2
3633,1472,16,4
3634,1472,8,1
3635,1473,29,1
3636,1473,60,1
3637,1474,21,1
3638,1475,45,3
3639,1475,22,5
3640,1475,10,5
3641,1476,10,1
3642,1476,13,3
3643,1476,52,1
3644,1477,24,2
3645,1478,49,2
3646,1478,18,4
3647,1478,27,1
3648,1479,21,4
3649,1479,37,5
3650,1479,39,3
3651,1479,19,5
3652,1480,56,4
3653,1480,28,4
3654,1480,10,1
3655,1481,4,5
3656,1482,18,1
3657,1482,52,2
3658,1483,45,5
3659,1484,59,2
3660,1484,42,2
3661,1485,39,3
3662,1485,1,2
3663,1485,58,4
3664,1485,10,1
3665,1486,33,1
3666,1486,32,3
3667,1486,45,3
3668,1487,30,2
3669,1487,51,3
3670,1488,27,3
3671,1488,11,2
3672,1489,30,1
3673,1489,1,3
3674,1489,6,2
3675,1490,50,5
3676,1491,36,3
3677,1491,7,5
3678,1492,44,4
3679,1493,41,2
3680,1494,23,5
3681,1494,2,3
3682,1494,43,4
3683,1495,57,1
3684,1496,30,5
3685,1497,15,1
3686,1497,17,4
3687,1498,2,1
3688,1498,6,2
3689,1498,36,2
3690,1498,34,2
3691,1499,6,1
3692,1499,6,2
3693,1499,13,2
3694,1499,37,4
3695,1500,23,1
3696,1501,2,3
3697,1501,35,3
3698,1502,32,4
3699,1503,49,3
3700,1503,15,3
3701,1503,20,4
3702,1503,47,1
3703,1504,42,2
3704,1504,58,2
3705,1504,29,4
3706,1505,55,3
3707,1505,25,1
3708,1506,40,1
3709,1507,16,1
3710,1507,24,4
3711,1507,47,2
3712,1508,32,2
3713,1508,17,2
3714,1508,23,5
3715,1509,6,4
3716,1509,27,5
3717,1509,11,2
3718,1509,21,1
3719,1510,53,4
3720,1510,43,2
3721,1511,29,1
3722,1511,33,4
3723,1511,55,4
3724,1511,46,4
3725,1512,60,4
3726,1512,10,2
3727,1512,18,1
3728,1513,57,4
3729,1513,55,5
3730,1513,29,5
3731,1513,55,3
3732,1514,31,4
3733,1514,54,1
3734,1514,43,2
3735,1515,41,2
3736,1516,1,1
3737,1516,27,1
3738,1516,52,5
3739,1517,33,5
3740,1517,31,3
3741,1517,10,2
3742,1518,21,3
3743,1518,52,2
3744,1519,4,3
3745,1519,47,4
3746,1519,57,4
3747,1520,8,2
3748,1520,6,3
3749,1521,54,3
3750,1521,39,3
3751,1521,11,3
3752,1521,17,5
3753,1522,2,4
3754,1522,43,3
3755,1523,42,1
3756,1523,50,1
3757,1523,7,5
3758,1524,50,2
3759,1524,35,5
3760,1524,6,5
3761,1524,10,4
3762,1525,1,4
3763,1525,15,3
3764,1526,22,5
3765,1526,51,3
3766,1527,47,1
3767,1527,34,5
3768,1528,38,4
3769,1528,35,1
3770,1528,26,4
3771,1529,56,1
3772,1529,23,1
3773,1529,53,1
3774,1530,12,1
3775,1531,53,3
3776,1531,20,2
3777,1532,6,2
3778,1532,16,1
3779,1532,8,4
3780,1533,20,5
3781,1534,1,2
3782,1534,32,2
3783,1534,7,5
3784,1534,25,1
3785,1535,13,2
3786,1536,45,2
3787,1537,39,4
3788,1538,6,1
3789,1539,3,1
3790,1539,14,3
3791,1539,59,4
3792,1540,16,1
3793,1541,48,1
3794,1541,38,4
3795,1541,49,5
3796,1541,27,1
3797,1542,57,4
3798,1543,49,3
3799,1543,44,5
3800,1544,47,5
3801,1545,7,5
3802,1545,42,3
3803,1545,55,4
3804,1546,56,3
3805,1546,59,1
3806,1546,41,1
3807,1547,14,4
3808,1548,15,3
3809,1548,34,2
3810,1548,46,1
3811,1549,31,2
3812,1550,34,1
3813,1550,31,2
3814,1550,50,4
3815,1550,39,1
3816,1551,30,1
3817,1551,27,1
3818,1552,2,5
3819,1552,45,5
3820,1552,8,5
3821,1552,31,2
3822,1553,58,2
3823,1553,44,5
3824,1554,17,4
3825,1554,32,1
3826,1554,35,2
3827,1554,32,3
3828,1555,3,4
3829,1555,57,4
3830,1556,58,1
3831,1557,52,3
3832,1557,36,1
3833,1558,51,3
3834,1558,30,5
3835,1558,3,1
3836,1559,42,3
3837,1559,43,3
3838,1560,52,2
3839,1560,14,4
3840,1561,11,1
3841,1561,26,5
3842,1562,51,4
3843,1563,36,3
3844,1563,55,4
3845,1563,17,4
3846,1563,43,4
3847,1564,25,4
3848,1565,5,4
3849,1565,40,1
3850,1565,16,5
3851,1566,45,2
3852,1566,6,3
3853,1566,4,1
3854,1567,58,3
3855,1567,53,2
3856,1567,25,1
3857,1567,1,4
3858,1568,14,2
3859,1569,3,5
3860,1569,50,3
3861,1569,58,2
3862,1570,55,2
3863,1570,45,1
3864,1570,40,5
3865,1571,37,2
3866,1571,19,5
3867,1572,33,1
3868,1572,15,1
3869,1572,1,3
3870,1573,48,4
3871,1574,53,1
3872,1575,55,2
3873,1575,3,2
3874,1575,7,3
3875,1576,25,4
3876,1577,49,5
3877,1577,25,3
3878,1577,26,2
3879,1578,43,5
3880,1578,56,3
3881,1579,20,5
3882,1579,6,1
3883,1580,21,1
3884,1581,57,3
3885,1582,27,3
3886,1582,50,2
3887,1582,32,5
3888,1582,53,5
3889,1583,55,1
3890,1583,21,4
3891,1583,16,5
3892,1583,22,3
3893,1584,9,5
3894,1585,58,4
3895,1586,22,1
3896,1586,9,2
3897,1586,38,3
3898,1586,49,5
3899,1587,33,1
3900,1587,22,3
3901,1587,17,2
3902,1587,25,1
3903,1588,11,2
3904,1588,47,4
3905,1588,2,2
3906,1588,19,3
3907,1589,49,3
3908,1589,50,3
3909,1589,28,4
3910,1589,30,2
3911,1590,23,1
3912,1591,7,1
3913,1591,30,2
3914,1591,4,5
3915,1591,30,1
3916,1592,25,3
3917,1592,49,4
3918,1592,35,2
3919,1593,43,1
3920,1593,14,1
3921,1593,32,3
3922,1593,20,2
3923,1594,50,2
3924,1595,19,1
3925,1595,54,3
3926,1595,33,3
3927,1595,46,4
3928,1596,25,1
3929,1596,11,5
3930,1597,22,3
3931,1597,50,4
3932,1598,10,4
3933,1598,12,5
3934,1598,34,3
3935,1598,3,4
3936,1599,28,3
3937,1599,9,1
3938,1599,29,4
3939,1599,44,2
3940,1600,31,1
3941,1600,56,2
3942,1601,14,5
3943,1601,59,4
3944,1601,31,4
3945,1602,23,5
3946,1602,9,2
3947,1603,47,5
3948,1603,54,4
3949,1603,39,1
3950,1603,27,1
3951,1604,34,5
3952,1604,26,5
3953,1604,44,2
3954,1605,4,3
3955,1605,50,3
3956,1606,17,1
3957,1606,23,1
3958,1607,31,2
3959,1607,37,4
3960,1608,58,3
3961,1609,28,3
3962,1609,50,1
3963,1609,21,2
3964,1609,44,3
3965,1610,29,1
3966,1610,48,4
3967,1610,33,5
3968,1610,57,4
3969,1611,46,3
3970,1611,23,3
3971,1611,11,4
3972,1611,55,1
3973,1612,16,5
3974,1613,10,2
3975,1613,31,2
3976,1613,56,4
3977,1614,30,2
3978,1614,12,1
3979,1615,12,2
3980,1615,31,1
3981,1616,49,1
3982,1617,54,3
3983,1617,42,4
3984,1617,28,5
3985,1617,8,4
3986,1618,28,2
3987,1619,50,3
3988,1620,40,5
3989,1620,24,1
3990,1621,18,5
3991,1621,26,5
3992,1621,36,2
3993,1622,24,2
3994,1623,54,4
3995,1624,14,5
3996,1625,12,1
3997,1625,58,2
3998,1626,37,5
3999,1626,1,1
4000,1626,57,3
4001,1626,12,4
4002,1627,32,1
4003,1627,4,4
4004,1627,35,1
4005,1628,29,4
4006,1629,59,2
4007,1630,26,2
4008,1631,57,1
4009,1631,57,3
4010,1631,44,1
4011,1631,3,3
4012,1632,14,2
4013,1632,27,4
4014,1633,17,3
4015,1633,25,5
4016,1634,55,1
4017,1634,56,4
4018,1635,37,3
4019,1635,51,4
4020,1636,16,5
4021,1636,1,5
4022,1636,15,5
4023,1636,3,4
4024,1637,17,1
4025,1637,11,3
4026,1637,40,5
4027,1638,7,5
4028,1638,15,5
4029,1638,15,2
4030,1639,45,2
4031,1639,49,4
4032,1639,12,5
4033,1639,56,1
4034,1640,58,5
4035,1640,8,4
4036,1641,23,1
4037,1641,20,5
4038,1642,4,2
4039,1642,54,4
4040,1642,46,4
4041,1642,29,4
4042,1643,53,2
4043,1643,30,2
4044,1643,36,3
4045,1644,14,5
4046,1644,32,3
4047,1644,40,5
4048,1645,2,4
4049,1645,47,1
4050,1645,33,5
4051,1646,20,1
4052,1646,27,4
4053,1646,24,4
4054,1646,55,1
4055,1647,3,5
4056,1647,1,1
4057,1648,39,1
4058,1648,11,2
4059,1649,58,3
4060,1650,57,2
4061,1650,40,1
4062,1650,18,3
4063,1651,38,2
4064,1652,58,2
4065,1652,23,2
4066,1653,14,2
4067,1653,1,2
4068,1654,23,1
4069,1654,3,2
4070,1655,58,3
4071,1655,23,1
4072,1655,8,5
4073,1656,22,3
4074,1656,22,1
4075,1657,55,4
4076,1657,38,5
4077,1658,45,2
4078,1658,40,2
4079,1658,49,2
4080,1659,57,2
4081,1659,19,2
4082,1660,59,2
4083,1660,38,4
4084,1660,9,1
4085,1660,52,5
4086,1661,23,5
4087,1662,8,2
4088,1662,54,3
4089,1663,6,2
4090,1663,57,5
4091,1663,4,4
4092,1664,49,5
4093,1664,26,3
4094,1664,59,5
4095,1665,4,1
4096,1665,10,2
4097,1666,26,2
4098,1666,5,4
4099,1666,30,3
4100,1666,38,3
4101,1667,11,1
4102,1667,59,1
4103,1667,25,2
4104,1668,42,1
4105,1668,37,2
4106,1668,58,4
4107,1669,40,1
4108,1669,38,2
4109,1669,12,4
4110,1670,5,2
4111,1670,7,4
4112,1670,24,2
4113,1670,47,4
4114,1671,28,3
4115,1671,31,3
4116,1672,43,5
4117,1672,41,4
4118,1673,25,1
4119,1673,58,2
4120,1673,45,1
4121,1674,8,4
4122,1674,52,2
4123,1674,2,1
4124,1674,37,5
4125,1675,43,5
4126,1675,58,3
4127,1676,56,2
4128,1676,18,1
4129,1676,13,2
4130,1677,5,3
4131,1678,56,3
4132,1678,23,1
4133,1679,7,3
4134,1679,14,2
4135,1679,7,5
4136,1680,20,2
4137,1681,34,4
4138,1682,59,5
4139,1682,30,2
4140,1682,17,4
4141,1682,39,2
4142,1683,45,3
4143,1683,56,2
4144,1683,10,1
4145,1684,46,3
4146,1684,41,3
4147,1685,38,2
4148,1686,20,5
4149,1687,32,1
4150,1687,28,4
4151,1687,41,4
4152,1687,54,5
4153,1688,14,2
4154,1688,49,2
4155,1689,23,1
4156,1689,23,5
4157,1689,4,2
4158,1689,22,4
4159,1690,28,3
4160,1690,4,5
4161,1690,22,5
4162,1691,48,5
4163,1691,34,2
4164,1691,54,5
4165,1692,50,3
4166,1692,45,4
4167,1693,9,4
4168,1693,51,2
4169,1693,2,5
4170,1693,18,4
4171,1694,9,5
4172,1694,50,2
4173,1694,24,3
4174,1694,60,2
4175,1695,48,3
4176,1695,6,5
4177,1695,26,2
4178,1696,12,2
4179,1696,56,3
4180,1697,49,1
4181,1698,23,4
4182,1698,11,3
4183,1699,12,5
4184,1699,27,2
4185,1699,38,3
4186,1699,57,2
4187,1700,6,2
4188,1701,16,3
4189,1701,6,3
4190,1702,39,1
4191,1702,51,1
4192,1703,26,2
4193,1703,54,4
4194,1703,3,2
4195,1703,27,4
4196,1704,17,3
4197,1705,38,3
4198,1706,13,2
4199,1706,5,4
4200,1706,54,3
4201,1706,42,1
4202,1707,46,2
4203,1708,4,1
4204,1709,16,3
4205,1709,49,2
4206,1710,9,2
4207,1710,20,4
4208,1711,6,5
4209,1712,25,1
4210,1712,45,1
4211,1713,2,5
4212,1713,10,4
4213,1713,32,1
4214,1713,21,4
4215,1714,26,1
4216,1714,60,4
4217,1714,54,1
4218,1715,28,2
4219,1715,26,3
4220,1715,14,5
4221,1715,46,3
4222,1716,1,5
4223,1717,15,4
4224,1717,12,2
4225,1717,18,4
4226,1718,29,4
4227,1719,55,2
4228,1719,44,1
4229,1720,56,2
4230,1720,51,4
4231,1721,1,5
4232,1722,19,1
4233,1722,28,3
4234,1722,9,2
4235,1723,25,3
4236,1724,58,3
4237,1724,8,2
4238,1724,30,2
4239,1725,31,4
4240,1725,34,3
4241,1725,31,4
4242,1725,58,1
4243,1726,55,2
4244,1726,51,3
4245,1726,39,3
4246,1726,12,5
4247,1727,53,3
4248,1728,52,1
4249,1728,31,3
4250,1728,55,3
4251,1728,7,5
4252,1729,2,1
4253,1729,54,4
4254,1729,40,5
4255,1729,37,2
4256,1730,20,2
4257,1730,3,2
4258,1731,36,2
4259,1731,29,3
4260,1731,18,3
4261,1732,50,4
4262,1733,15,3
4263,1733,23,4
4264,1734,51,2
4265,1734,33,4
4266,1734,37,3
4267,1735,37,1
4268,1735,11,3
4269,1735,56,3
4270,1735,50,5
4271,1736,48,2
4272,1736,25,2
4273,1736,27,5
4274,1737,18,4
4275,1738,13,5
4276,1738,28,3
4277,1739,42,1
4278,1740,39,3
4279,1741,33,3
4280,1741,41,3
4281,1742,48,3
4282,1742,12,1
4283,1742,26,3
4284,1742,16,3
4285,1743,54,1
4286,1744,31,5
4287,1744,5,3
4288,1745,4,3
4289,1745,32,4
4290,1745,48,1
4291,1745,19,2
4292,1746,33,5
4293,1746,17,3
4294,1746,14,4
4295,1746,4,4
4296,1747,6,5
4297,1747,49,4
4298,1747,54,3
4299,1747,57,4
4300,1748,58,4
4301,1748,55,4
4302,1748,9,4
4303,1749,26,5
4304,1749,60,1
4305,1750,43,3
4306,1750,57,1
4307,1750,34,3
4308,1751,4,2
4309,1752,31,2
4310,1752,37,1
4311,1752,1,5
4312,1752,20,3
4313,1753,45,4
4314,1754,2,3
4315,1754,16,3
4316,1754,27,4
4317,1754,3,3
4318,1755,15,2
4319,1756,18,4
4320,1756,38,5
4321,1756,16,2
4322,1756,2,4
4323,1757,42,4
4324,1757,43,2
4325,1757,2,4
4326,1757,31,1
4327,1758,12,2
4328,1758,27,4
4329,1759,59,5
4330,1759,42,3
4331,1759,50,1
4332,1759,40,1
4333,1760,33,5
4334,1760,28,3
4335,1760,14,5
4336,1760,49,3
4337,1761,25,4
4338,1762,37,4
4339,1762,14,3
4340,1763,45,5
4341,1763,45,5
4342,1764,26,1
4343,1764,48,3
4344,1764,52,3
4345,1764,55,1
4346,1765,37,2
4347,1765,9,1
4348,1765,45,4
4349,1766,17,5
4350,1767,49,1
4351,1767,35,4
4352,1767,44,4
4353,1767,2,4
4354,1768,14,2
4355,1768,54,1
4356,1768,49,1
4357,1768,26,2
4358,1769,31,2
4359,1770,50,5
4360,1770,54,5
4361,1771,44,5
4362,1772,32,1
4363,1772,36,2
4364,1773,45,3
4365,1773,57,2
4366,1773,50,2
4367,1773,30,1
4368,1774,48,1
4369,1774,35,4
4370,1774,53,3
4371,1774,40,3
4372,1775,26,5
4373,1775,19,2
4374,1776,14,5
4375,1777,57,1
4376,1777,44,2
4377,1778,20,5
4378,1778,45,1
4379,1778,8,3
4380,1779,50,5
4381,1779,40,4
4382,1779,29,1
4383,1780,39,2
4384,1780,5,5
4385,1780,22,5
4386,1780,29,2
4387,1781,24,3
4388,1782,18,2
4389,1782,36,5
4390,1783,43,2
4391,1783,52,1
4392,1783,45,2
4393,1784,30,5
4394,1785,27,4
4395,1786,25,4
4396,1787,43,2
4397,1787,44,1
4398,1787,22,5
4399,1788,7,4
4400,1789,57,5
4401,1789,59,2
4402,1789,58,5
4403,1790,22,1
4404,1791,29,1
4405,1791,8,4
4406,1792,60,5
4407,1793,27,3
4408,1793,3,4
4409,1794,14,1
4410,1795,34,1
4411,1796,11,4
4412,1796,10,5
4413,1796,11,5
4414,1796,27,5
4415,1797,42,3
4416,1797,54,3
4417,1798,49,1
4418,1798,43,1
4419,1798,30,2
4420,1799,37,2
4421,1799,42,4
4422,1799,41,3
4423,1800,5,4
4424,1801,28,5
4425,1802,47,5
4426,1803,55,1
4427,1803,11,4
4428,1803,26,4
4429,1803,9,1
4430,1804,34,2
4431,1805,16,5
4432,1806,30,1
4433,1807,60,4
4434,1807,13,3
4435,1808,18,2
4436,1808,21,5
4437,1808,25,2
4438,1809,22,5
4439,1809,44,4
4440,1809,58,1
4441,1810,12,1
4442,1811,52,2
4443,1811,20,2
4444,1811,43,3
4445,1812,27,5
4446,1812,2,5
4447,1813,60,2
4448,1814,30,3
4449,1814,16,1
4450,1815,36,3
4451,1815,37,4
4452,1816,53,1
4453,1816,16,5
4454,1816,25,4
4455,1816,1,2
4456,1817,16,4
4457,1817,21,2
4458,1817,55,3
4459,1818,23,3
4460,1819,45,4
4461,1819,17,5
4462,1820,45,5
4463,1821,51,3
4464,1821,50,3
4465,1821,44,1
4466,1821,16,4
4467,1822,54,5
4468,1822,35,2
4469,1822,8,3
4470,1823,32,2
4471,1823,34,3
4472,1823,18,4
4473,1823,27,2
4474,1824,9,2
4475,1824,28,1
4476,1825,26,4
4477,1825,39,5
4478,1825,34,4
4479,1825,19,5
4480,1826,9,3
4481,1827,37,4
4482,1827,59,2
4483,1827,9,1
4484,1828,12,5
4485,1828,34,4
4486,1828,12,2
4487,1829,37,5
4488,1829,9,1
4489,1829,25,4
4490,1829,26,1
4491,1830,60,5
4492,1830,38,4
4493,1830,12,2
4494,1830,58,3
4495,1831,40,5
4496,1831,59,5
4497,1831,43,2
4498,1831,38,5
4499,1832,14,3
4500,1832,49,5
4501,1833,56,4
4502,1833,36,5
4503,1833,30,4
4504,1833,29,5
4505,1834,24,4
4506,1834,1,3
4507,1835,16,3
4508,1836,4,5
4509,1836,56,3
4510,1837,7,3
4511,1837,13,5
4512,1838,49,5
4513,1838,6,2
4514,1839,26,1
4515,1839,2,1
4516,1840,19,3
4517,1841,42,4
4518,1842,10,5
4519,1842,47,1
4520,1842,51,3
4521,1842,48,2
4522,1843,56,3
4523,1844,14,3
4524,1845,2,2
4525,1846,21,2
4526,1846,58,5
4527,1846,31,2
4528,1846,3,5
4529,1847,42,3
4530,1847,54,4
4531,1847,20,2
4532,1847,48,2
4533,1848,59,1
4534,1848,22,5
4535,1848,46,2
4536,1849,34,2
