order_id,customer_id,order_date,status
1866,394,2024-11-29,cancelled
1867,137,2024-08-30,cancelled
1868,310,2024-06-06,shipped
1869,410,2024-10-07,completed
1870,500,2024-05-09,cancelled
1871,401,2024-05-11,completed
1872,260,2024-04-27,completed
1873,446,2024-06-01,completed
1874,373,2024-07-05,cancelled
1875,256,2024-05-29,completed
1876,172,2024-06-09,completed
1877,225,2024-10-22,completed
1878,126,2024-12-06,completed
1879,147,2024-12-18,completed
1880,191,2024-11-01,returned
1881,126,2024-06-14,cancelled
1882,216,2024-09-03,shipped
1883,212,2024-12-27,shipped
1884,488,2024-12-17,completed
1885,484,2024-05-04,completed
1886,368,2024-12-23,completed
1887,44,2024-11-13,completed
1888,223,2024-11-06,completed
1889,339,2024-12-01,cancelled
1890,30,2024-12-04,shipped
1891,206,2024-12-12,completed
1892,370,2024-07-04,completed
1893,424,2024-06-24,cancelled
1894,472,2024-04-10,shipped
1895,330,2024-10-12,cancelled
1896,404,2024-11-28,returned
1897,177,2024-12-28,completed
1898,452,2024-06-29,cancelled
1899,172,2024-10-16,returned
1900,451,2024-09-05,cancelled
1901,146,2024-07-25,cancelled
1902,160,2024-11-23,returned
1903,82,2024-01-19,cancelled
1904,304,2024-11-10,completed
1905,372,2024-08-13,completed
1906,375,2024-04-10,completed
1907,322,2024-11-20,completed
1908,388,2024-12-06,shipped
1909,153,2024-12-22,shipped
1910,174,2024-07-06,cancelled
1911,290,2024-12-03,returned
1912,341,2024-11-04,completed
1913,180,2024-10-31,returned
1914,294,2024-04-27,cancelled
1915,378,2024-07-12,cancelled
1916,299,2024-09-29,completed
1917,233,2024-11-05,shipped
1918,425,2024-11-10,completed
1919,218,2024-07-11,shipped
1920,40,2024-11-06,shipped
1921,302,2024-12-13,completed
1922,300,2024-10-28,shipped
1923,353,2024-11-04,shipped
1924,422,2024-06-25,completed
1925,249,2024-12-05,returned
1926,263,2024-11-05,completed
1927,234,2024-10-13,completed
1928,484,2024-09-17,completed
1929,309,2024-12-30,completed
1930,190,2024-11-19,cancelled
1931,79,2024-06-02,completed
1932,156,2024-11-13,completed
1933,73,2024-11-23,completed
1934,456,2024-09-08,returned
1935,251,2024-04-28,completed
1936,35,2024-10-07,cancelled
1937,159,2024-12-07,shipped
1938,244,2024-09-19,cancelled
1939,326,2024-09-26,returned
1940,230,2024-10-13,completed
1941,46,2024-10-16,shipped
1942,174,2024-09-22,returned
1943,456,2024-10-19,returned
1944,46,2024-06-13,cancelled
1945,323,2024-07-12,completed
1946,330,2024-09-11,cancelled
1947,278,2024-12-21,cancelled
1948,268,2024-07-22,cancelled
1949,460,2024-10-14,cancelled
1950,93,2024-09-30,completed
1951,126,2024-12-05,cancelled
1952,228,2024-11-26,cancelled
1953,165,2024-10-07,shipped
1954,442,2024-07-28,completed
1955,213,2024-11-15,completed
1956,196,2024-11-20,completed
1957,278,2024-10-30,completed
1958,131,2024-07-11,shipped
1959,348,2024-06-08,completed
1960,93,2024-10-01,completed
1961,200,2024-04-25,shipped
1962,458,2024-07-16,completed
1963,27,2024-12-05,cancelled
1964,301,2024-08-18,cancelled
1965,198,2024-03-13,completed
1966,238,2024-10-28,completed
1967,209,2024-11-29,completed
1968,138,2024-10-10,returned
1969,52,2024-05-06,returned
1970,403,2024-08-28,shipped
1971,229,2024-04-30,cancelled
1972,105,2024-05-03,completed
1973,401,2024-07-23,shipped
1974,493,2024-11-25,completed
1975,417,2024-08-26,cancelled
1976,149,2024-12-02,completed
1977,31,2024-12-17,completed
1978,430,2024-10-29,returned
1979,109,2024-10-30,completed
1980,24,2024-12-07,cancelled
1981,36,2024-10-22,returned
1982,63,2024-09-23,completed
1983,450,2024-11-16,cancelled
1984,491,2024-09-06,completed
1985,326,2024-08-06,returned
1986,232,2024-10-08,completed
1987,175,2024-10-13,cancelled
1988,169,2024-07-19,completed
1989,331,2024-04-16,completed
1990,462,2024-06-09,shipped
1991,285,2024-12-08,cancelled
1992,42,2024-12-19,cancelled
1993,16,2024-09-24,completed
1994,498,2024-11-15,completed
1995,199,2024-09-09,returned
1996,5,2024-03-19,completed
1997,228,2024-11-21,completed
1998,389,2024-10-30,returned
1999,184,2024-10-01,cancelled
2000,321,2024-09-30,completed
2001,120,2024-12-18,completed
2002,144,2024-12-15,returned
2003,311,2024-07-19,returned
2004,203,2024-12-02,cancelled
2005,257,2024-12-09,completed
2006,338,2024-12-06,cancelled
2007,290,2024-07-18,completed
2008,382,2024-04-27,cancelled
2009,439,2024-11-07,returned
2010,401,2024-08-07,returned
2011,12,2024-11-20,returned
2012,287,2024-02-28,returned
2013,345,2024-12-27,completed
2014,222,2024-12-06,completed
2015,63,2024-12-29,completed
2016,265,2024-03-21,completed
2017,25,2024-08-17,cancelled
2018,230,2024-11-03,completed
2019,172,2024-05-11,completed
2020,378,2024-07-01,shipped
2021,491,2024-05-05,completed
2022,85,2024-09-09,returned
2023,321,2024-08-08,shipped
2024,414,2024-02-17,returned
2025,479,2024-11-23,completed
2026,56,2024-11-04,completed
2027,427,2024-02-19,cancelled
2028,407,2024-09-05,cancelled
2029,318,2024-09-18,returned
2030,229,2024-05-21,completed
2031,470,2024-11-03,returned
2032,34,2024-05-16,shipped
2033,29,2024-07-13,shipped
2034,34,2024-05-03,cancelled
2035,27,2024-12-11,shipped
2036,50,2024-12-16,completed
2037,443,2024-11-09,cancelled
2038,6,2024-11-12,shipped
2039,451,2024-08-29,returned
2040,401,2024-04-02,completed
2041,301,2024-08-07,completed
2042,305,2024-12-09,completed
2043,464,2024-12-28,cancelled
2044,132,2024-08-05,returned
2045,318,2024-09-19,completed
2046,409,2024-04-29,completed
2047,300,2024-09-26,returned
2048,387,2024-10-05,cancelled
2049,398,2024-05-03,completed
2050,309,2024-10-25,completed
2051,266,2024-11-22,completed
2052,30,2024-09-22,cancelled
2053,440,2024-08-21,completed
2054,500,2024-06-26,completed
2055,403,2024-08-13,returned
2056,244,2024-12-14,completed
2057,437,2024-11-28,completed
2058,316,2024-07-30,completed
2059,54,2024-09-30,completed
2060,254,2024-10-02,returned
2061,115,2024-08-09,completed
2062,123,2024-12-25,completed
2063,414,2024-08-15,completed
2064,423,2024-08-04,completed
2065,184,2024-08-20,completed
2066,149,2024-10-08,cancelled
2067,468,2024-09-21,completed
2068,102,2024-06-17,completed
2069,454,2024-10-19,completed
2070,434,2024-10-08,completed
2071,12,2024-05-22,completed
2072,11,2024-12-20,shipped
2073,336,2024-04-30,completed
2074,157,2024-09-19,completed
2075,339,2024-04-04,cancelled
2076,452,2024-09-05,completed
2077,61,2024-06-24,completed
2078,407,2024-08-24,shipped
2079,356,2024-12-01,shipped
2080,326,2024-08-02,cancelled
2081,301,2024-08-06,completed
2082,405,2024-09-22,completed
2083,323,2024-06-27,cancelled
2084,496,2024-11-18,completed
2085,373,2024-05-12,returned
2086,315,2024-10-17,shipped
2087,385,2024-11-28,cancelled
2088,238,2024-07-03,completed
2089,270,2024-12-20,shipped
2090,243,2024-10-04,returned
2091,472,2024-11-19,completed
2092,113,2024-11-04,completed
2093,203,2024-12-08,shipped
2094,293,2024-07-24,completed
2095,131,2024-11-06,completed
2096,152,2024-10-07,completed
2097,299,2024-08-21,cancelled
2098,173,2024-11-15,shipped
2099,210,2024-09-30,completed
2100,140,2024-09-23,shipped
2101,120,2024-10-20,completed
2102,462,2024-06-28,cancelled
2103,263,2024-11-09,completed
2104,475,2024-08-14,completed
2105,185,2024-05-09,completed
2106,101,2024-11-28,completed
2107,382,2024-08-12,cancelled
2108,71,2024-12-30,completed
2109,395,2024-08-18,completed
2110,401,2024-10-12,cancelled
2111,388,2024-12-08,returned
2112,263,2024-07-31,completed
2113,117,2024-06-03,cancelled
2114,301,2024-11-07,returned
2115,417,2024-08-25,completed
2116,161,2024-07-01,returned
2117,214,2024-09-25,cancelled
2118,16,2024-08-19,completed
2119,157,2024-11-30,returned
2120,428,2024-11-07,shipped
2121,218,2024-11-30,returned
2122,276,2024-12-05,completed
2123,291,2024-12-22,completed
2124,79,2024-09-19,cancelled
2125,468,2024-10-07,completed
2126,486,2024-08-09,shipped
2127,97,2024-09-04,cancelled
2128,493,2024-10-03,completed
2129,48,2024-10-07,cancelled
2130,91,2024-02-17,cancelled
2131,251,2024-05-04,completed
2132,467,2024-10-17,completed
2133,150,2024-11-27,completed
2134,189,2024-10-28,completed
2135,441,2024-11-12,completed
2136,67,2024-10-31,returned
2137,36,2024-11-14,completed
2138,67,2024-05-15,returned
2139,341,2024-10-27,cancelled
2140,481,2024-07-28,cancelled
2141,367,2024-12-24,completed
2142,4,2024-04-27,shipped
2143,310,2024-08-18,cancelled
2144,451,2024-12-07,cancelled
2145,21,2024-08-05,shipped
2146,178,2024-12-23,completed
2147,201,2024-11-22,completed
2148,213,2024-11-29,cancelled
2149,376,2024-12-23,returned
2150,94,2024-11-28,returned
2151,485,2024-07-11,completed
2152,141,2024-12-24,completed
2153,342,2024-07-09,returned
2154,462,2024-08-01,shipped
2155,391,2024-11-27,completed
2156,40,2024-08-30,completed
2157,210,2024-10-21,completed
2158,260,2024-03-27,completed
2159,328,2024-12-29,shipped
2160,196,2024-11-25,completed
2161,204,2024-04-22,completed
2162,364,2024-12-28,returned
2163,384,2024-10-22,completed
2164,43,2024-10-12,returned
2165,487,2024-09-20,completed
2166,431,2024-09-28,completed
2167,311,2024-06-21,completed
2168,274,2024-12-07,returned
2169,391,2024-07-11,completed
2170,226,2024-09-22,returned
2171,18,2024-12-29,returned
2172,25,2024-12-20,returned
2173,338,2024-04-13,completed
2174,228,2024-11-24,completed
2175,396,2024-09-21,completed
2176,192,2024-05-12,completed
2177,216,2024-07-14,completed
2178,421,2024-11-21,completed
2179,113,2024-10-22,returned
2180,86,2024-11-16,shipped
2181,263,2024-07-20,completed
2182,288,2024-11-13,completed
2183,479,2024-12-06,shipped
2184,62,2024-12-12,completed
2185,166,2024-09-22,returned
2186,162,2024-09-21,shipped
2187,113,2024-10-18,completed
2188,333,2024-11-17,completed
2189,454,2024-10-13,cancelled
2190,256,2024-05-31,cancelled
2191,88,2024-11-12,cancelled
2192,167,2024-11-28,returned
2193,69,2024-08-15,returned
2194,163,2024-12-07,completed
2195,10,2024-11-06,returned
2196,380,2024-08-09,returned
2197,7,2024-08-08,completed
2198,159,2024-10-13,completed
2199,318,2024-06-18,completed
2200,256,2024-09-07,shipped
2201,105,2024-03-11,returned
2202,307,2024-11-29,completed
2203,69,2024-08-01,completed
2204,267,2024-08-27,completed
2205,385,2024-03-25,returned
2206,170,2024-09-07,cancelled
2207,28,2024-12-02,returned
2208,357,2024-11-03,shipped
2209,267,2024-07-10,returned
2210,4,2024-03-18,completed
2211,489,2024-12-05,completed
2212,481,2024-07-01,completed
2213,304,2024-12-17,completed
2214,121,2024-12-17,returned
2215,240,2024-08-08,completed
2216,126,2024-08-23,completed
2217,156,2024-11-12,returned
2218,104,2024-05-23,shipped
2219,41,2024-10-14,completed
2220,242,2024-11-16,cancelled
2221,377,2024-08-26,shipped
2222,11,2024-12-03,completed
2223,389,2024-11-04,completed
2224,284,2024-11-19,shipped
2225,157,2024-09-19,cancelled
2226,311,2024-09-27,completed
2227,367,2024-10-30,completed
2228,3,2024-02-28,returned
2229,372,2024-07-31,shipped
2230,482,2024-07-24,completed
2231,197,2024-08-25,cancelled
2232,37,2024-10-16,completed
2233,198,2024-10-30,shipped
2234,491,2024-08-05,returned
2235,179,2024-12-14,returned
2236,353,2024-10-04,returned
2237,198,2024-08-19,completed
2238,245,2024-06-07,completed
2239,324,2024-12-20,returned
2240,341,2024-11-18,cancelled
2241,234,2024-04-29,cancelled
2242,297,2024-12-27,completed
2243,7,2024-06-09,returned
2244,365,2024-10-24,cancelled
2245,499,2024-07-18,completed
2246,449,2024-12-07,shipped
2247,130,2024-10-15,cancelled
2248,338,2024-09-03,returned
2249,211,2024-12-04,cancelled
2250,398,2024-08-13,completed
2251,384,2024-06-14,shipped
2252,358,2024-08-18,completed
2253,418,2024-03-04,returned
2254,214,2024-11-05,completed
2255,376,2024-12-23,completed
2256,96,2024-08-28,completed
2257,258,2024-10-14,completed
2258,96,2024-09-14,completed
2259,415,2024-07-23,shipped
2260,226,2024-11-30,completed
2261,445,2024-11-19,completed
2262,44,2024-11-18,completed
2263,176,2024-10-01,shipped
2264,249,2024-10-20,completed
2265,385,2024-03-16,completed
2266,50,2024-11-20,completed
2267,193,2024-12-14,completed
2268,478,2024-10-08,completed
2269,310,2024-11-19,returned
2270,456,2024-09-23,completed
2271,482,2024-07-06,shipped
2272,313,2024-11-10,completed
2273,413,2024-02-21,returned
2274,428,2024-10-10,completed
2275,445,2024-11-05,returned
2276,385,2024-07-18,cancelled
2277,352,2024-11-30,cancelled
2278,212,2024-10-22,returned
2279,491,2024-09-08,completed
2280,448,2024-02-23,returned
2281,167,2024-12-12,shipped
2282,205,2024-12-22,completed
2283,179,2024-11-23,shipped
2284,338,2024-04-12,completed
2285,311,2024-07-15,cancelled
2286,449,2024-12-26,returned
2287,259,2024-02-13,completed
2288,155,2024-12-24,shipped
2289,87,2024-09-17,shipped
2290,340,2024-12-18,completed
2291,88,2024-10-22,returned
2292,15,2024-10-03,completed
2293,463,2024-07-18,completed
2294,369,2024-09-24,returned
2295,64,2024-04-11,returned
2296,372,2024-08-30,returned
2297,171,2024-06-17,cancelled
2298,34,2024-09-03,returned
2299,381,2024-10-11,cancelled
2300,495,2024-11-19,completed
2301,133,2024-04-24,completed
2302,46,2024-09-11,completed
2303,382,2024-05-23,completed
2304,437,2024-10-25,cancelled
2305,378,2024-03-08,cancelled
2306,275,2024-05-27,shipped
2307,164,2024-12-21,returned
2308,479,2024-12-22,returned
2309,309,2024-11-26,shipped
2310,5,2024-10-17,completed
2311,75,2024-12-18,shipped
2312,349,2024-10-10,completed
2313,75,2024-12-02,completed
2314,258,2024-12-27,returned
2315,294,2024-10-17,completed
2316,254,2024-10-11,shipped
2317,31,2024-11-28,returned
2318,108,2024-12-28,completed
2319,359,2024-11-14,completed
2320,439,2024-12-10,completed
2321,418,2024-05-27,cancelled
2322,201,2024-07-04,shipped
2323,179,2024-11-14,cancelled
2324,373,2024-07-03,completed
2325,359,2024-12-15,completed
2326,68,2024-09-08,cancelled
2327,444,2024-12-02,returned
2328,156,2024-12-04,cancelled
2329,71,2024-12-17,completed
2330,460,2024-10-30,returned
2331,101,2024-12-14,completed
2332,372,2024-12-02,returned
2333,403,2024-09-02,shipped
2334,348,2024-11-27,completed
2335,50,2024-11-29,completed
2336,484,2024-05-10,cancelled
2337,333,2024-10-12,completed
2338,322,2024-12-18,completed
2339,61,2024-08-13,completed
2340,353,2024-12-01,returned
2341,382,2024-10-03,returned
2342,338,2024-04-06,returned
2343,196,2024-11-21,shipped
2344,189,2024-06-20,completed
2345,63,2024-12-22,cancelled
2346,116,2024-09-17,cancelled
2347,246,2024-07-13,completed
2348,407,2024-12-05,shipped
2349,331,2024-10-28,cancelled
2350,65,2024-10-22,returned
2351,466,2024-11-17,returned
2352,11,2024-08-30,cancelled
2353,402,2024-11-17,cancelled
2354,429,2024-11-10,returned
2355,64,2024-05-18,completed
2356,93,2024-12-13,completed
2357,285,2024-11-27,completed
2358,21,2024-08-14,returned
2359,83,2024-05-09,completed
2360,44,2024-10-16,completed
2361,495,2024-12-03,returned
2362,1,2024-12-08,cancelled
2363,464,2024-11-22,shipped
2364,72,2024-12-21,completed
2365,268,2024-09-02,cancelled
2366,108,2024-11-17,completed
2367,122,2024-04-04,completed
2368,439,2024-11-05,cancelled
2369,283,2024-07-09,completed
2370,66,2024-11-17,cancelled
2371,131,2024-08-24,completed
2372,205,2024-10-10,completed
2373,347,2024-08-16,completed
2374,275,2024-06-03,returned
2375,138,2024-10-31,completed
2376,366,2024-09-01,returned
2377,421,2024-11-17,completed
2378,162,2024-12-29,completed
2379,494,2024-10-05,completed
2380,64,2024-10-31,cancelled
2381,209,2024-02-12,completed
2382,186,2024-11-14,completed
2383,445,2024-12-10,completed
2384,51,2024-10-02,completed
2385,194,2024-06-27,completed
2386,90,2024-10-25,completed
2387,302,2024-11-28,completed
2388,359,2024-10-03,cancelled
2389,139,2024-12-25,completed
2390,88,2024-11-20,shipped
2391,93,2024-11-11,returned
2392,496,2024-11-05,shipped
2393,245,2024-10-28,completed
2394,352,2024-10-24,returned
2395,65,2024-10-28,returned
2396,137,2024-08-05,returned
2397,499,2024-09-30,completed
2398,348,2024-09-28,shipped
2399,94,2024-09-22,shipped
2400,258,2024-11-05,shipped
2401,267,2024-05-24,completed
2402,486,2024-06-26,completed
2403,433,2024-11-12,completed
2404,374,2024-07-08,completed
2405,295,2024-10-28,completed
2406,284,2024-12-30,completed
2407,493,2024-09-19,returned
2408,70,2024-12-03,returned
2409,347,2024-12-13,completed
2410,208,2024-05-12,returned
2411,4,2024-09-18,returned
2412,177,2024-08-12,returned
2413,487,2024-11-05,completed
2414,311,2024-09-18,returned
2415,477,2024-12-25,completed
2416,90,2024-03-08,completed
2417,264,2024-08-07,shipped
2418,254,2024-10-22,completed
2419,174,2024-12-26,cancelled
2420,436,2024-12-20,completed
2421,154,2024-11-13,completed
2422,2,2024-11-24,shipped
2423,112,2024-08-12,returned
2424,264,2024-12-06,shipped
2425,457,2024-11-03,completed
2426,316,2024-10-20,completed
2427,55,2024-10-17,returned
2428,96,2024-11-04,completed
2429,221,2024-10-16,cancelled
2430,264,2024-12-25,completed
2431,468,2024-11-25,returned
2432,129,2024-07-17,completed
2433,154,2024-10-14,completed
2434,275,2024-07-06,shipped
2435,337,2024-10-08,completed
2436,383,2024-09-19,returned
2437,102,2024-05-03,completed
2438,69,2024-08-31,completed
2439,462,2024-06-15,completed
2440,486,2024-09-23,completed
2441,61,2024-11-13,shipped
2442,410,2024-04-21,shipped
2443,257,2024-10-17,completed
2444,406,2024-07-09,completed
2445,257,2024-04-07,completed
2446,27,2024-12-14,cancelled
2447,378,2024-03-12,completed
2448,145,2024-11-03,shipped
2449,127,2024-12-31,cancelled
2450,96,2024-09-26,completed
2451,443,2024-08-15,completed
2452,342,2024-10-09,returned
2453,401,2024-05-11,cancelled
2454,313,2024-11-18,cancelled
2455,323,2024-12-25,completed
2456,68,2024-09-28,completed
2457,476,2024-08-01,cancelled
2458,103,2024-09-14,shipped
2459,209,2024-10-04,returned
2460,119,2024-12-06,shipped
2461,32,2024-11-22,completed
2462,57,2024-07-20,completed
2463,365,2024-11-11,completed
2464,94,2024-01-31,completed
2465,147,2024-12-09,cancelled
2466,52,2024-08-08,shipped
2467,187,2024-07-22,completed
2468,343,2024-11-28,completed
2469,170,2024-09-16,completed
2470,381,2024-12-03,completed
2471,122,2024-08-05,shipped
2472,45,2024-07-20,returned
2473,309,2024-09-27,returned
2474,419,2024-06-02,shipped
2475,474,2024-11-12,cancelled
2476,317,2024-12-18,shipped
2477,390,2024-07-04,completed
2478,23,2024-06-21,cancelled
2479,365,2024-08-18,cancelled
2480,500,2024-09-09,shipped
2481,323,2024-04-05,completed
2482,248,2024-10-10,cancelled
2483,405,2024-08-20,completed
2484,357,2024-06-05,cancelled
2485,32,2024-07-24,shipped
2486,254,2024-11-30,cancelled
2487,498,2024-10-07,cancelled
2488,197,2024-09-12,shipped
2489,311,2024-08-04,completed
2490,82,2024-10-26,returned
2491,5,2024-10-04,returned
2492,369,2024-12-02,completed
2493,152,2024-12-14,completed
2494,88,2024-11-08,completed
2495,150,2024-03-24,completed
2496,475,2024-06-27,completed
2497,329,2024-11-09,completed
2498,274,2024-10-06,returned
2499,310,2024-10-19,returned
2500,453,2024-10-26,completed
2501,210,2024-12-01,completed
2502,321,2024-07-17,completed
2503,375,2024-08-01,completed
2504,276,2024-12-28,cancelled
2505,55,2024-12-04,completed
2506,446,2024-12-22,shipped
2507,113,2024-11-20,cancelled
2508,323,2024-08-25,completed
2509,374,2024-11-09,completed
2510,462,2024-10-07,completed
2511,236,2024-11-19,completed
2512,97,2024-09-28,returned
2513,93,2024-12-19,completed
2514,84,2024-07-18,returned
2515,312,2024-09-29,completed
2516,219,2024-08-09,returned
2517,497,2024-09-02,cancelled
2518,71,2024-10-23,shipped
2519,197,2024-04-27,completed
2520,391,2024-12-20,completed
2521,128,2024-11-18,returned
2522,308,2024-04-12,completed
2523,491,2024-05-21,completed
2524,437,2024-12-14,completed
2525,246,2024-11-14,shipped
2526,418,2024-05-29,shipped
2527,80,2024-06-11,returned
2528,137,2024-12-30,completed
2529,423,2024-08-14,completed
2530,53,2024-09-27,shipped
2531,73,2024-08-08,completed
2532,117,2024-09-22,completed
2533,336,2024-07-29,returned
2534,197,2024-10-14,completed
2535,252,2024-07-23,completed
2536,53,2024-06-02,cancelled
2537,171,2024-04-24,completed
2538,459,2024-11-16,completed
2539,220,2024-12-04,completed
2540,348,2024-08-12,returned
2541,352,2024-08-31,completed
2542,179,2024-09-01,shipped
2543,339,2024-07-14,returned
2544,409,2024-05-16,completed
2545,399,2024-05-24,shipped
2546,229,2024-11-18,completed
2547,296,2024-09-03,completed
2548,75,2024-12-05,completed
2549,94,2024-08-26,shipped
2550,218,2024-10-09,shipped
2551,309,2024-12-22,completed
2552,411,2024-12-08,cancelled
2553,255,2024-12-02,cancelled
2554,275,2024-06-16,cancelled
2555,367,2024-10-17,returned
2556,416,2024-12-25,completed
2557,121,2024-10-13,completed
2558,286,2024-12-27,completed
2559,31,2024-11-30,completed
2560,151,2024-11-13,cancelled
2561,498,2024-11-20,completed
2562,29,2024-11-04,returned
2563,361,2024-07-02,completed
2564,357,2024-08-19,returned
2565,55,2024-12-30,cancelled
2566,446,2024-05-07,completed
2567,73,2024-08-28,completed
2568,292,2024-09-11,completed
2569,241,2024-06-17,returned
2570,486,2024-06-23,returned
2571,173,2024-11-17,returned
2572,7,2024-09-04,completed
2573,452,2024-12-20,completed
2574,258,2024-10-20,shipped
2575,349,2024-10-09,completed
2576,471,2024-12-01,completed
2577,217,2024-05-18,completed
2578,268,2024-09-08,completed
2579,381,2024-08-29,completed
2580,113,2024-11-29,returned
2581,500,2024-12-27,completed
2582,419,2024-10-22,returned
2583,329,2024-11-29,completed
2584,28,2024-09-18,completed
2585,139,2024-08-19,completed
2586,309,2024-12-20,completed
2587,123,2024-11-30,completed
2588,34,2024-06-28,completed
2589,97,2024-09-24,completed
2590,124,2024-07-21,cancelled
2591,290,2024-06-15,shipped
2592,24,2024-11-30,completed
2593,5,2024-07-16,shipped
2594,257,2024-07-09,shipped
2595,372,2024-07-27,returned
2596,346,2024-10-16,returned
2597,258,2024-10-12,completed
2598,13,2024-11-29,shipped
2599,301,2024-06-28,completed
2600,350,2024-10-15,returned
2601,48,2024-12-16,completed
2602,414,2024-04-17,completed
2603,494,2024-09-09,returned
2604,312,2024-11-27,completed
2605,230,2024-10-10,completed
2606,320,2024-12-09,completed
2607,457,2024-09-13,cancelled
2608,311,2024-06-15,cancelled
2609,322,2024-11-19,completed
2610,74,2024-12-03,cancelled
2611,445,2024-12-10,completed
2612,256,2024-05-27,completed
2613,479,2024-11-20,completed
2614,296,2024-08-18,completed
2615,92,2024-09-17,shipped
2616,132,2024-11-18,returned
2617,474,2024-11-14,cancelled
2618,250,2024-08-30,completed
2619,206,2024-10-03,returned
2620,67,2024-09-12,cancelled
2621,488,2024-10-26,returned
2622,212,2024-09-12,returned
2623,22,2024-12-10,completed
2624,380,2024-08-15,cancelled
2625,5,2024-04-04,completed
2626,193,2024-08-22,completed
2627,115,2024-10-29,returned
2628,48,2024-10-30,returned
2629,274,2024-12-16,completed
2630,375,2024-05-05,shipped
2631,394,2024-12-24,completed
2632,34,2024-08-21,cancelled
2633,249,2024-11-04,shipped
2634,59,2024-11-23,cancelled
2635,80,2024-10-05,completed
2636,164,2024-10-30,cancelled
2637,397,2024-09-09,completed
2638,405,2024-12-03,completed
2639,28,2024-08-08,returned
2640,217,2024-07-15,completed
2641,43,2024-03-18,shipped
2642,42,2024-11-04,shipped
2643,447,2024-10-24,returned
2644,458,2024-06-30,completed
2645,48,2024-11-09,completed
2646,85,2024-07-04,shipped
2647,247,2024-11-05,completed
2648,495,2024-12-23,returned
2649,293,2024-09-21,cancelled
2650,401,2024-06-29,returned
2651,297,2024-11-14,returned
2652,422,2024-11-18,returned
2653,376,2024-12-16,shipped
2654,479,2024-11-11,completed
2655,59,2024-12-26,shipped
2656,135,2024-11-08,shipped
2657,483,2024-06-02,returned
2658,497,2024-12-01,completed
2659,382,2024-06-29,cancelled
2660,397,2024-07-16,completed
2661,179,2024-09-28,returned
2662,296,2024-05-20,completed
2663,9,2024-12-05,cancelled
2664,420,2024-05-10,returned
2665,234,2024-09-12,completed
2666,425,2024-11-27,completed
2667,59,2024-11-17,completed
2668,91,2024-11-10,cancelled
2669,224,2024-08-04,returned
2670,353,2024-12-23,completed
2671,360,2024-11-17,completed
2672,45,2024-07-19,completed
2673,316,2024-09-25,returned
2674,385,2024-12-16,shipped
2675,258,2024-12-13,returned
2676,149,2024-10-03,shipped
2677,283,2024-08-20,shipped
2678,487,2024-04-12,shipped
2679,212,2024-12-24,returned
2680,402,2024-09-09,completed
2681,401,2024-07-12,completed
2682,451,2024-10-10,shipped
2683,345,2024-11-02,completed
2684,8,2024-10-09,completed
2685,431,2024-12-21,returned
2686,308,2024-09-15,cancelled
2687,221,2024-06-10,shipped
2688,99,2024-12-14,cancelled
2689,220,2024-08-23,shipped
2690,373,2024-06-05,completed
2691,265,2024-05-19,completed
2692,364,2024-11-29,completed
2693,324,2024-11-17,returned
2694,470,2024-11-17,completed
2695,486,2024-07-05,completed
2696,14,2024-09-03,cancelled
2697,79,2024-04-17,cancelled
2698,472,2024-03-06,completed
2699,381,2024-08-08,returned
2700,324,2024-09-22,returned
2701,460,2024-11-09,cancelled
2702,431,2024-10-09,shipped
2703,395,2024-08-08,completed
2704,43,2024-03-19,returned
2705,297,2024-12-16,shipped
2706,475,2024-06-21,completed
2707,135,2024-08-13,shipped
2708,433,2024-11-30,completed
2709,201,2024-03-05,completed
2710,212,2024-05-24,returned
2711,40,2024-09-26,shipped
2712,456,2024-09-16,shipped
2713,414,2024-04-27,completed
2714,463,2024-04-04,returned
2715,311,2024-12-31,completed
2716,178,2024-12-09,cancelled
2717,280,2024-08-28,returned
2718,131,2024-07-20,completed
2719,275,2024-03-02,completed
2720,111,2024-09-03,completed
2721,16,2024-07-26,completed
2722,373,2024-10-16,completed
2723,141,2024-09-13,completed
2724,179,2024-12-25,shipped
2725,382,2024-12-03,shipped
2726,473,2024-10-02,completed
2727,352,2024-12-15,shipped
2728,53,2024-11-03,cancelled
2729,160,2024-10-09,returned
2730,250,2024-12-08,shipped
2731,306,2024-10-02,cancelled
2732,56,2024-11-21,completed
2733,291,2024-10-28,returned
2734,420,2024-04-09,completed
2735,491,2024-12-14,shipped
2736,151,2024-12-02,returned
2737,487,2024-11-06,completed
2738,59,2024-11-17,shipped
2739,405,2024-10-01,completed
2740,111,2024-11-17,completed
2741,400,2024-11-12,completed
2742,353,2024-07-04,completed
2743,239,2024-10-04,completed
2744,288,2024-06-22,cancelled
2745,109,2024-10-15,cancelled
2746,143,2024-12-25,returned
2747,39,2024-12-15,shipped
2748,350,2024-09-30,completed
2749,102,2024-06-16,shipped
2750,256,2024-05-02,shipped
2751,62,2024-12-05,cancelled
2752,168,2024-12-09,completed
2753,146,2024-04-16,cancelled
2754,3,2024-10-15,shipped
2755,19,2024-10-23,completed
2756,173,2024-12-13,shipped
2757,49,2024-12-30,returned
2758,155,2024-11-28,completed
2759,205,2024-07-06,completed
2760,253,2024-04-28,returned
2761,233,2024-11-30,completed
2762,432,2024-08-16,completed
2763,15,2024-10-19,completed
2764,72,2024-08-22,returned
2765,371,2024-11-05,completed
2766,98,2024-12-29,completed
2767,418,2024-12-07,returned
2768,445,2024-09-05,completed
